id,imdb_id,title,year,vote_count,vote_average,popularity,genres
38358,tt1320244,The Last Exorcism,2010,330.0,5.6,6.397109,"['Horror', 'Drama', 'Thriller']"
113458,tt0055153,Mother Joan of the Angels,1961,21.0,7.2,1.413071,"['Drama', 'Horror']"
42085,tt0087027,Camila,1984,4.0,7.0,0.265963,"['Drama', 'Foreign', 'Romance']"
84701,tt0036630,San Pietro,1945,11.0,6.4,0.914855,"['War', 'Documentary']"
32196,tt0032376,"Dance, Girl, Dance",1940,11.0,5.6,0.523843,"['Music', 'Romance', 'Comedy']"
42495,tt0067306,King Lear,1971,3.0,8.0,0.187901,"['Drama', 'Foreign']"
55562,tt0091869,Rosa Luxemburg,1986,7.0,5.1,0.332373,"['Drama', 'History']"
49943,tt0284492,Sisters,2001,12.0,6.5,0.643076,"['Crime', 'Drama']"
27579,tt1440728,The American,2010,488.0,5.8,7.275649,"['Crime', 'Drama', 'Thriller']"
105347,tt0066936,How Tasty Was My Little Frenchman,1971,4.0,4.8,1e-06,"['Comedy', 'Foreign', 'Adventure']"
14158,tt1117523,Jackass 2.5,2007,140.0,5.8,8.585765,"['Comedy', 'Documentary']"
47670,tt0099263,The Christmas Toy,1986,7.0,4.8,0.923952,"['Animation', 'Family']"
55648,tt0011960,The Wildcat,1921,3.0,6.3,0.732999,"['Comedy', 'Drama', 'Romance']"
88034,tt0077707,The Hypothesis of the Stolen Painting,1978,10.0,7.4,0.339143,"['Drama', 'Mystery']"
172535,tt0054403,The Trials of Oscar Wilde,1960,7.0,6.3,2.011489,"['History', 'Drama']"
109466,tt0196181,Urban Menace,1999,2.0,3.5,0.57406,"['Horror', 'Action', 'Thriller']"
37905,tt1183276,The Horde,2009,104.0,5.7,5.319546,"['Action', 'Horror', 'Thriller']"
41210,tt0889573,The Switch,2010,599.0,5.9,5.695408,"['Comedy', 'Romance', 'Drama']"
9761,tt0807840,Elephants Dream,2006,28.0,6.0,1.802597,"['Animation', 'Science Fiction']"
57816,tt1060234,8th Wonderland,2008,11.0,5.5,0.944554,"['Drama', 'Thriller']"
91396,tt0101664,The Dark Wind,1991,1.0,6.0,0.002801,"['Drama', 'Thriller']"
10165,tt0045758,Fear and Desire,1953,66.0,5.1,4.482793,"['Drama', 'History']"
54182,tt0079432,Dirty Ho,1979,10.0,6.9,0.616564,"['Action', 'Comedy', 'Foreign']"
46697,tt0107086,Hated:  GG Allin & the Murder Junkies,1994,16.0,7.3,0.822172,"['Documentary', 'Music']"
23631,tt0985694,Machete,2010,1171.0,6.3,7.120403,"['Action', 'Comedy', 'Thriller']"
41233,tt1193631,Step Up 3D,2010,595.0,6.6,9.111782,"['Drama', 'Romance']"
17966,tt0022403,Smart Money,1931,8.0,6.9,0.924087,"['Drama', 'Action', 'Crime']"
206145,tt0041947,Tarzan's Magic Fountain,1949,2.0,5.5,0.757377,"['Action', 'Adventure', 'Fantasy']"
50338,tt1264074,The Wedding Song,2008,5.0,7.1,0.359923,"['Drama', 'Foreign']"
38073,tt1322312,Going the Distance,2010,271.0,6.0,6.876053,"['Comedy', 'Drama', 'Romance']"
76237,tt1168773,Bananaz,2008,2.0,8.0,0.075089,"['Documentary', 'Music']"
105737,tt0089124,False as Water,1985,2.0,7.0,0.160993,"['Drama', 'Thriller']"
71839,tt0046094,The Moon Is Blue,1953,10.0,6.1,0.691373,"['Comedy', 'Romance']"
52337,tt0038000,Pride of the Marines,1945,2.0,0.0,0.366377,"['Drama', 'War']"
32194,tt0032349,Comrade X,1940,4.0,6.3,0.562359,"['Comedy', 'Drama']"
80806,tt0044324,Above and Beyond,1952,2.0,6.5,0.397083,"['Action', 'Drama']"
44222,tt1059790,Four Stories of St. Julian,2010,1.0,8.0,0.041232,"['Crime', 'Thriller']"
43790,tt0034485,Babes on Broadway,1941,10.0,6.6,1.285439,"['Comedy', 'Music', 'Romance']"
30630,tt0028739,Conquest,1937,3.0,6.7,0.277746,"['Drama', 'History', 'Romance']"
36814,tt0040843,The Street with No Name,1948,12.0,6.2,0.819833,"['Drama', 'Action', 'Thriller', 'Crime']"
32552,tt0041515,It's a Great Feeling,1949,7.0,6.3,1.095354,"['Comedy', 'Music', 'Romance']"
101422,tt0073615,The Reincarnation of Peter Proud,1975,7.0,5.9,0.914973,"['Horror', 'Mystery']"
113214,tt0029334,"Oh, Susanna",1936,1.0,6.0,0.145666,"['Romance', 'Western']"
33481,tt0083579,The Worthless,1982,5.0,6.1,0.780772,"['Crime', 'Drama']"
31549,tt1137999,Blood River,2009,10.0,5.1,0.739832,"['Horror', 'Thriller']"
43642,tt1470171,Abandoned,2010,41.0,4.9,2.085279,"['Drama', 'Mystery', 'Thriller']"
148482,tt0083022,The Saimaa Gesture,1981,1.0,5.0,0.015306,"['Music', 'Documentary']"
13209,tt0499537,Offside,2006,27.0,6.7,1.529879,"['Drama', 'Comedy', 'Foreign']"
55063,tt1333117,Still Bill,2010,1.0,7.0,0.589117,"['Documentary', 'Music']"
22681,tt1135500,Homecoming,2009,35.0,5.6,6.650064,"['Horror', 'Thriller']"
39519,tt0061389,Beach Red,1967,9.0,6.4,0.923161,"['Action', 'War']"
119764,tt0038104,A Song to Remember,1945,4.0,6.3,0.794961,"['Music', 'Drama']"
40985,tt0040109,Arch of Triumph,1948,6.0,5.3,0.652493,"['Drama', 'Romance']"
40264,tt1666186,Vampires Suck,2010,326.0,4.2,8.129407,"['Horror', 'Comedy']"
4204,tt1024733,$5 a Day,2008,24.0,6.0,2.326842,"['Drama', 'Comedy']"
35791,tt1220634,Resident Evil: Afterlife,2010,1382.0,5.8,0.452934,"['Action', 'Adventure', 'Horror', 'Science Fiction']"
42430,tt1410261,Symbol,2009,28.0,6.9,2.273139,"['Comedy', 'Fantasy']"
35716,tt1328913,Preacher's Kid,2010,9.0,5.6,0.739298,"['Drama', 'Family']"
37645,tt1167638,22 Bullets,2010,285.0,6.4,6.69573,"['Action', 'Crime', 'Thriller']"
69119,tt0034965,Larceny Inc.,1942,7.0,7.1,0.322872,"['Action', 'Comedy']"
24955,tt0188350,The New Country,2000,4.0,7.3,1.2757,"['Drama', 'Comedy']"
32151,tt0846017,Triangle,2007,13.0,6.2,1.311671,"['Thriller', 'Action']"
8886,tt1008017,Palermo Shooting,2008,14.0,5.1,0.595492,"['Drama', 'Foreign']"
148636,tt0119329,The Hunchback,1997,3.0,2.8,1.745185,"['Romance', 'Drama', 'Horror']"
31428,tt0078295,Someone's Watching Me!,1978,22.0,6.0,2.697299,"['Horror', 'Mystery', 'TV Movie', 'Thriller']"
29424,tt0069239,Hungry Wives,1972,12.0,5.4,1.633103,"['Mystery', 'Horror', 'Drama']"
39995,tt0079482,Long Weekend,1978,39.0,6.6,2.209843,"['Horror', 'Mystery', 'Thriller']"
45162,tt1673430,Superman/Batman: Apocalypse,2010,171.0,7.0,5.860115,"['Action', 'Adventure', 'Animation']"
96172,tt0033525,Design for Scandal,1941,1.0,3.0,0.077249,"['Comedy', 'Romance']"
15527,tt0996967,Otis,2008,25.0,5.6,2.467542,"['Comedy', 'Horror']"
85692,tt0062043,A Man Vanishes,1967,6.0,7.1,1.088719,"['Documentary', 'Drama']"
110748,tt0066153,History of Postwar Japan as Told by a Bar Hostess,1970,3.0,6.3,0.15638,"['Documentary', 'History']"
40652,tt0058701,The Married Woman,1964,21.0,7.1,0.998151,"['Drama', 'Romance']"
23168,tt0840361,The Town,2010,1516.0,7.0,13.081203,"['Crime', 'Drama', 'Thriller']"
45884,tt0052961,Kapo,1960,9.0,6.6,0.930115,"['Drama', 'History', 'War']"
35956,tt0048488,The Phenix City Story,1955,13.0,6.3,0.799574,"['Crime', 'Drama']"
15834,tt1135922,Fear Me Not,2008,8.0,5.2,0.382905,"['Drama', 'Thriller']"
22476,tt1020543,Infestation,2009,81.0,5.9,5.877186,"['Action', 'Comedy', 'Horror', 'Science Fiction']"
37059,tt1479847,2012: Supernova,2009,15.0,3.7,1.231509,"['Action', 'Adventure', 'Science Fiction', 'Thriller']"
45778,tt1047449,Camp Hell,2010,17.0,3.4,0.980913,"['Horror', 'Thriller']"
27442,tt0795463,Senseless,2008,4.0,7.5,0.467144,"['Action', 'Adventure', 'Drama', 'Foreign', 'Horror', 'Thriller']"
33729,tt0056940,Come Blow Your Horn,1963,3.0,5.0,0.911508,"['Drama', 'Comedy', 'Romance']"
50356,tt0047550,Susan Slept Here,1954,3.0,7.7,0.154947,"['Comedy', 'Drama']"
43939,tt1356864,I'm Still Here,2010,103.0,6.3,5.268636,"['Music', 'Comedy', 'Drama']"
46563,tt0038053,Saratoga Trunk,1945,6.0,4.4,0.379884,"['Drama', 'Romance']"
15179,tt1067733,"Patrik, Age 1.5",2008,35.0,6.5,3.225039,"['Drama', 'Comedy']"
43949,tt0817177,Flipped,2010,426.0,7.4,10.279685,"['Romance', 'Drama']"
33909,tt1027718,Wall Street: Money Never Sleeps,2010,504.0,5.8,9.819864,"['Drama', 'Crime']"
121154,tt0098533,Tumbledown,1988,3.0,5.2,0.7355,"['TV Movie', 'Drama', 'War']"
59572,tt0172202,Buster Keaton: A Hard Act to Follow,1987,3.0,7.7,0.674009,"['Comedy', 'Documentary']"
207681,tt0059453,Mister Buddwing,1966,1.0,5.0,0.919898,"['Drama', 'Mystery']"
41216,tt1219342,Legend of the Guardians: The Owls of Ga'Hoole,2010,715.0,6.5,17.674048,"['Animation', 'Adventure', 'Family', 'Fantasy']"
39691,tt1287468,Cats & Dogs 2 : The Revenge of Kitty Galore,2010,122.0,4.9,7.941637,"['Comedy', 'Family']"
42530,tt0067975,What's the Matter with Helen?,1971,9.0,5.9,3.644541,"['Crime', 'Drama', 'Horror']"
43491,tt0038026,Rhapsody in Blue,1945,2.0,3.5,0.078461,"['Drama', 'Romance']"
43890,tt0026144,Broadway Melody of 1936,1935,3.0,5.3,0.785211,"['Music', 'Romance']"
37596,tt0050208,Boy on a Dolphin,1957,4.0,6.5,0.855032,"['Romance', 'Adventure', 'Drama']"
41486,tt0071695,Lone Wolf and Cub: White Heaven in Hell,1974,29.0,7.1,2.11191,"['Action', 'Foreign']"
74714,tt0104105,Diên Biên Phu,1992,4.0,5.4,0.234366,"['Drama', 'War']"
35219,tt1105512,The Missing Person,2009,9.0,6.4,1.031066,"['Comedy', 'Drama', 'Mystery', 'Thriller']"
72913,tt1562847,Amigo,2010,2.0,6.0,1.202218,"['Drama', 'History', 'War']"
34145,tt0052698,The Big Risk,1960,15.0,6.3,2.247349,"['Thriller', 'Romance']"
54720,tt1038913,Killing Kasztner,2008,0.0,0.0,0.004706,"['War', 'Documentary', 'History']"
43923,tt0804497,It's Kind of a Funny Story,2010,691.0,6.9,8.172013,"['Comedy', 'Drama']"
71575,tt1212456,Entre Nos,2009,11.0,6.9,0.392813,"['Drama', 'Foreign']"
2754,tt0090579,Abel,1986,11.0,6.7,2.385264,"['Comedy', 'Foreign']"
40970,tt0257818,The Jolly Boys' Last Stand,2000,0.0,0.0,0.001187,"['Comedy', 'Foreign']"
38842,tt1251757,Middle Men,2009,94.0,6.5,7.095445,"['Drama', 'Comedy', 'Crime']"
45261,tt1132193,(Untitled),2009,16.0,6.6,4.976918,"['Drama', 'Comedy', 'Romance']"
73682,tt0819895,The Paper Will Be Blue,2006,4.0,7.3,0.429128,"['Drama', 'Action', 'Thriller', 'War', 'Foreign']"
22136,tt1189076,Ricky,2009,27.0,5.1,3.282278,"['Fantasy', 'Drama', 'Science Fiction', 'Foreign']"
38410,tt1010271,The Poughkeepsie Tapes,2007,67.0,5.6,6.036528,"['Horror', 'Thriller']"
342218,tt0080185,The Eighth Day,1979,0.0,0.0,0.350666,"['Drama', 'Family']"
201695,tt0021294,Remote Control,1930,2.0,4.0,0.199795,"['Comedy', 'Drama']"
25694,tt0023753,Alice in Wonderland,1933,8.0,5.4,1.504355,"['Action', 'Adventure', 'Family', 'Fantasy', 'Science Fiction']"
42318,tt0396630,Hardcore,2004,12.0,6.0,1.482892,"['Crime', 'Drama']"
38961,tt1486190,Tamara Drewe,2010,142.0,5.8,10.201299,"['Comedy', 'Romance']"
56969,tt0374271,Tere Naam,2003,18.0,6.4,1.280455,"['Romance', 'Thriller']"
45077,tt1301990,Every Day,2010,30.0,5.2,1.954863,"['Drama', 'Comedy', 'Romance']"
40599,tt1064801,Red Canyon,2008,4.0,4.8,0.300118,"['Action', 'Horror', 'Thriller']"
52221,tt1346983,Loving Leah,2009,10.0,5.7,0.449706,"['Drama', 'Romance']"
59581,tt0029648,"Thank You, Mr. Moto",1937,5.0,5.1,0.733865,"['Mystery', 'Thriller', 'Crime', 'Drama']"
125948,tt0318523,Red Bear,2002,6.0,6.5,1.071851,"['Crime', 'Drama', 'Thriller']"
32021,tt0069002,The Night Strangler,1973,11.0,6.5,1.479178,"['TV Movie', 'Horror', 'Mystery', 'Crime']"
706,tt0071458,Effi Briest,1974,10.0,6.6,0.007319,"['History', 'Drama']"
30931,tt0082235,Dark Night of the Scarecrow,1981,42.0,6.4,2.410045,"['Horror', 'Mystery', 'TV Movie']"
18178,tt0834102,Shadows,2007,2.0,6.5,0.452753,"['Mystery', 'Drama', 'Thriller', 'Horror']"
117211,tt0016690,Brown of Harvard,1926,2.0,6.5,0.363406,"['Drama', 'Romance']"
41402,tt1228987,Let Me In,2010,656.0,6.7,11.11946,"['Drama', 'Horror', 'Mystery']"
45745,tt1727587,Sintel,2010,71.0,7.4,4.874409,"['Animation', 'Fantasy']"
10378,tt1254207,Big Buck Bunny,2008,58.0,6.2,5.271855,"['Animation', 'Comedy']"
27374,tt0816556,Lake Mungo,2008,90.0,6.1,5.634004,"['Horror', 'Thriller']"
44040,tt1314655,Devil,2010,836.0,5.8,7.094276,"['Horror', 'Mystery', 'Thriller']"
38303,tt1414382,You Again,2010,380.0,6.0,12.820452,"['Comedy', 'Romance']"
38408,tt1055292,Life As We Know It,2010,873.0,6.6,7.824962,"['Comedy', 'Romance', 'Drama']"
38031,tt1182350,You Will Meet a Tall Dark Stranger,2010,254.0,5.8,6.36477,"['Comedy', 'Drama', 'Romance']"
28018,tt1572150,Collision,2009,3.0,6.0,0.557964,"['Documentary', 'Drama']"
45729,tt1260567,Dark House,2009,12.0,4.8,0.553298,"['Horror', 'Thriller']"
9639,tt0448400,Grimm Love,2006,27.0,5.0,9.008456,"['Drama', 'Thriller']"
85290,tt0065820,The Hawaiians,1970,4.0,5.9,0.729092,"['Drama', 'Romance']"
3592,tt0032871,One Million B.C.,1940,4.0,7.5,0.461924,"['Fantasy', 'Horror']"
43619,tt1315962,Leaving,2009,23.0,5.8,2.334013,"['Drama', 'Romance']"
43933,tt1470827,Monsters,2010,597.0,6.2,6.154375,"['Drama', 'Thriller', 'Science Fiction']"
30071,tt0192788,Where The Red Fern Grows,2003,7.0,6.4,0.597556,"['Drama', 'Family']"
17031,tt0825245,Dragonlance: Dragons Of Autumn Twilight,2008,11.0,5.2,2.083647,"['Adventure', 'Animation', 'Fantasy']"
15375,tt0054102,"Murder, Inc.",1960,5.0,6.5,0.229078,"['Action', 'Adventure', 'Crime', 'Drama', 'Mystery', 'Thriller']"
70695,tt1107319,Dirty Girl,2010,71.0,6.4,10.964499,"['Drama', 'Comedy']"
38415,tt1148165,Bran Nue Dae,2009,6.0,5.2,0.265854,"['Comedy', 'Drama', 'Foreign', 'Romance']"
110502,tt0048513,The Private War of Major Benson,1955,0.0,0.0,0.014734,"['Comedy', 'Family', 'Romance']"
43369,tt0045056,The Card,1952,8.0,6.8,0.806568,"['Comedy', 'Drama', 'Family', 'Romance']"
111315,tt0030442,Merrily We Live,1938,2.0,7.0,0.385545,"['Comedy', 'Romance']"
98115,tt1196165,Harmony and Me,2010,6.0,5.8,0.309816,"['Comedy', 'Romance']"
42188,tt1334260,Never Let Me Go,2010,755.0,6.8,8.278794,"['Drama', 'Romance', 'Science Fiction']"
27441,tt0062827,Countdown,1968,4.0,2.9,2.105604,"['Thriller', 'Science Fiction']"
43187,tt0041955,That Forsyte Woman,1949,1.0,6.0,0.054871,"['Drama', 'Romance']"
4706,tt0079428,The Lady Vanishes,1979,13.0,6.4,1.146957,"['Mystery', 'Thriller']"
20034,tt1093369,Hush,2008,44.0,5.4,2.847024,"['Thriller', 'Horror', 'Action']"
41201,tt0775489,The Illusionist,2010,177.0,7.2,6.971611,"['Animation', 'Drama']"
19597,tt1442519,The Hedgehog,2009,80.0,7.0,7.943677,"['Comedy', 'Drama']"
46847,tt0834170,Autumn Ball,2007,11.0,5.5,1.379473,"['Comedy', 'Drama']"
10311,tt0070374,Martha,1974,8.0,7.6,0.758408,"['Thriller', 'Drama']"
16271,tt0074875,Massacre at Central High,1976,7.0,6.3,1.168074,"['Drama', 'Horror', 'Thriller']"
12482,tt0064588,Love Is Colder Than Death,1970,11.0,6.4,3.957506,"['Comedy', 'Crime']"
25633,tt0052050,Party Girl,1958,9.0,6.4,2.027982,"['Crime', 'Drama']"
39933,tt1209364,Toe to Toe,2010,3.0,2.8,0.234749,"['Drama', 'Romance']"
81231,tt0085807,Konopielka,1982,2.0,8.0,0.368542,"['Comedy', 'Drama']"
46756,tt1247696,The Temptation of St. Tony,2009,14.0,7.5,1.677375,"['Drama', 'Fantasy', 'Mystery']"
46812,tt1400526,Lost Boys: The Thirst,2010,46.0,5.4,2.058133,"['Action', 'Adventure', 'Comedy']"
46837,tt1523483,Kaboom,2010,113.0,5.5,5.44702,"['Science Fiction', 'Comedy', 'Mystery']"
16344,tt0886539,Luck By Chance,2009,18.0,6.6,3.525211,"['Romance', 'Drama', 'Comedy']"
35379,tt0922522,IMAX Mummies Secrets Of The Pharohs,2007,10.0,6.9,1.845584,"['Drama', 'Documentary']"
75341,tt1542411,Budrus,2010,0.0,0.0,0.00831,"['Documentary', 'Foreign']"
113456,tt0122371,Adelheid,1970,6.0,6.7,0.74998,"['Drama', 'Romance', 'War']"
44549,tt1447508,PEEPLI [Live],2010,17.0,7.7,2.927226,"['Drama', 'Comedy']"
174792,tt0020919,The Girl Said No,1930,2.0,3.5,0.52513,"['Comedy', 'Romance']"
45649,tt1612774,Rubber,2010,252.0,5.7,5.305905,"['Comedy', 'Drama', 'Fantasy', 'Horror', 'Mystery']"
39681,tt0445054,Seven Days,2010,51.0,6.2,2.775577,"['Drama', 'Horror', 'Thriller']"
41505,tt1179069,Shelter,2010,213.0,5.7,11.634377,"['Horror', 'Mystery', 'Thriller']"
40048,tt0326965,In My Sleep,2010,13.0,5.7,0.963613,"['Thriller', 'Mystery']"
8749,tt0093139,Hamlet Goes Business,1987,11.0,5.7,0.824719,"['Comedy', 'Drama']"
14088,tt0171357,Barefoot Gen 2,1986,8.0,5.2,2.276585,"['Animation', 'Drama', 'War']"
49218,tt0415739,The Trouble with Dee Dee,2005,0.0,0.0,0.002374,"['Comedy', 'Drama']"
50656,tt0482358,The Early Years: Erik Nietzsche Part 1,2007,5.0,4.9,1.294067,"['Comedy', 'Drama']"
16290,tt1116184,Jackass 3D,2010,434.0,6.4,10.997518,"['Comedy', 'Documentary', 'Action']"
39312,tt1559549,Restrepo,2010,117.0,7.3,4.577881,"['Documentary', 'War']"
42307,tt1241330,Road Train,2010,34.0,3.5,2.589064,"['Horror', 'Thriller', 'Science Fiction']"
45650,tt1085779,The Hole,2009,249.0,5.6,5.873597,"['Thriller', 'Adventure', 'Fantasy']"
64156,tt0365402,Spring Subway,2002,1.0,8.0,0.068382,"['Drama', 'Foreign', 'Romance']"
42941,tt1320304,30 Days of Night: Dark Days,2010,121.0,4.8,7.320221,"['Horror', 'Thriller']"
50475,tt1662557,No Mercy,2010,33.0,7.6,2.636798,"['Thriller', 'Crime', 'Mystery', 'Foreign']"
52848,tt0043123,The West Point Story,1950,0.0,0.0,0.293671,"['Music', 'Romance']"
41009,tt1003034,Perrier’s Bounty,2009,24.0,5.1,8.196288,"['Action', 'Comedy', 'Crime', 'Drama']"
32540,tt1094295,The Disappeared,2008,10.0,6.2,0.901538,"['Horror', 'Thriller']"
44890,tt0043565,The Frogmen,1951,6.0,5.1,4.411709,"['Action', 'Adventure', 'Drama', 'War']"
39514,tt1245526,RED,2010,2858.0,6.6,12.595165,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']"
86233,tt0073496,The Other Side of the Mountain,1975,6.0,5.4,0.039473,"['Romance', 'Drama']"
98364,tt0045471,The Actress,1953,2.0,5.8,0.115546,"['Comedy', 'Drama']"
43931,tt0872230,My Soul to Take,2010,150.0,5.2,5.282976,"['Drama', 'Horror', 'Mystery', 'Thriller']"
37810,tt1424327,Eyes Wide Open,2009,22.0,5.4,1.362835,"['Romance', 'Drama']"
13548,tt0452592,Borderland,2007,53.0,5.2,4.275536,"['Crime', 'Horror', 'Thriller']"
21431,tt1047445,Big Game,2008,1.0,3.0,0.346654,"['Action', 'Drama', 'Thriller']"
25073,tt1242618,Deadline,2009,31.0,5.2,9.71579,"['Drama', 'Horror', 'Thriller']"
155445,tt0478214,Nicht alle waren Mörder,2006,2.0,4.0,0.958706,"['Drama', 'History']"
114333,tt0060223,The Hunt,1966,8.0,7.0,0.298873,"['Action', 'Drama']"
127083,tt0124294,It Rains in My Village,1968,5.0,6.6,0.607027,"['Music', 'Drama', 'Foreign']"
4921,tt0497467,Vivere,2007,1.0,5.0,0.068606,"['Drama', 'Foreign']"
370264,tt0114198,Provocateur,1995,0.0,0.0,0.00133,"['Action', 'Drama']"
11389,tt0063386,The Olsen Gang,1968,13.0,6.5,2.393462,"['Family', 'Comedy', 'Crime']"
45336,tt1247184,The Employment,2008,20.0,6.8,0.798955,"['Animation', 'Comedy', 'Drama']"
165911,tt0187809,The Pear Tree,1998,3.0,6.0,0.385599,"['Romance', 'Drama']"
37438,tt1190894,"Road, Movie",2009,1.0,5.0,0.080727,"['Adventure', 'Comedy', 'Crime', 'Drama', 'Foreign']"
14397,tt0435528,Whisper,2007,62.0,6.2,10.425288,"['Crime', 'Drama', 'Horror', 'Thriller']"
53655,tt0928188,The Box,2007,3.0,5.2,0.450207,"['Action', 'Thriller', 'Crime']"
41211,tt1465487,Heartbreaker,2010,388.0,6.5,5.546687,"['Romance', 'Comedy']"
46332,tt1588337,Of Gods and Men,2010,93.0,6.5,4.476836,"['Drama', 'History']"
44986,tt0459387,The Great Ecstasy of Robert Carmichael,2005,6.0,5.6,0.370733,"['Crime', 'Drama']"
60665,tt0379765,Drum,2004,2.0,6.0,0.119573,"['Action', 'Drama', 'Thriller']"
43601,tt0023825,Bombshell,1933,7.0,6.4,0.668451,"['Comedy', 'Romance']"
46979,tt0047821,Le amiche,1955,11.0,6.9,0.695748,"['Romance', 'Drama']"
41436,tt1536044,Paranormal Activity 2,2010,734.0,5.7,7.388933,"['Horror', 'Thriller']"
49207,tt1434443,R,2010,15.0,6.6,0.866556,"['Drama', 'Crime']"
46103,tt1528718,Born to Raise Hell,2010,22.0,4.0,6.407803,"['Action', 'Thriller']"
55536,tt0014900,The Finances of the Grand Duke,1924,4.0,7.5,0.262052,"['Comedy', 'Drama']"
6793,tt0012651,The Haunted Castle,1921,6.0,6.2,0.768064,"['Crime', 'Drama', 'Horror']"
79743,tt1428050,What Became of Us,2009,0.0,0.0,0.00589,"['Crime', 'Drama', 'Thriller']"
48015,tt1411232,13Hrs,2010,18.0,4.5,6.156071,"['Horror', 'Action']"
35957,tt0042397,Dial 1119,1950,3.0,3.0,0.440097,"['Thriller', 'Drama']"
51241,tt1600524,Heartbeats,2010,265.0,7.4,5.483163,"['Drama', 'Romance']"
8316,tt0496634,The Countess,2009,41.0,5.5,4.334513,"['Drama', 'History', 'Horror']"
22398,tt0494864,Tenderness,2009,31.0,5.8,3.35167,"['Crime', 'Drama', 'Thriller']"
44603,tt1212419,Hereafter,2010,517.0,5.8,7.942766,"['Drama', 'Fantasy']"
41215,tt1181791,Black Death,2010,252.0,5.9,12.183845,"['Drama', 'Horror', 'Action', 'Thriller', 'Mystery']"
1782,tt0940580,Afterwards,2008,41.0,5.7,4.820191,"['Drama', 'Thriller', 'Mystery']"
38234,tt1156466,Undisputed III : Redemption,2010,182.0,7.3,16.201377,"['Action', 'Thriller']"
11391,tt0073482,The Olsen Gang on the Track,1975,14.0,7.3,2.056428,"['Family', 'Comedy', 'Crime']"
41439,tt1477076,Saw: The Final Chapter,2010,758.0,5.8,16.626655,"['Horror', 'Crime']"
41733,tt1231583,Due Date,2010,1737.0,6.2,11.73956,"['Comedy', 'Drama']"
182756,tt0037980,Perfect Strangers,1945,1.0,7.0,0.045629,"['Drama', 'Romance']"
77960,tt0051534,Desire Under the Elms,1958,3.0,4.0,0.207169,"['Drama', 'Romance']"
44115,tt1542344,127 Hours,2010,2668.0,7.0,11.176797,"['Adventure', 'Drama', 'Thriller']"
38055,tt1001526,Megamind,2010,1968.0,6.7,11.603905,"['Animation', 'Action', 'Comedy', 'Family', 'Science Fiction']"
54109,tt0075433,The Witch Who Came from the Sea,1976,11.0,5.9,1.057618,"['Drama', 'Horror']"
52237,tt0029454,Quality Street,1937,2.0,6.5,0.656902,"['Comedy', 'Romance', 'Drama']"
43819,tt0033110,Strike Up the Band,1940,6.0,5.8,0.812147,"['Comedy', 'Music', 'Romance']"
43007,tt0056341,Period of Adjustment,1962,4.0,6.9,0.168755,"['Drama', 'Comedy']"
49863,tt0060983,The Singing Nun,1966,6.0,6.0,2.553483,"['Music', 'Comedy', 'Drama', 'Family']"
44214,tt0947798,Black Swan,2010,4562.0,7.3,12.989056,"['Drama', 'Thriller']"
80720,tt0033283,You'll Find Out,1940,6.0,5.4,0.506712,"['Comedy', 'Horror']"
91607,tt0067980,Who Is Harry Kellerman and Why Is He Saying Those Terrible Things About Me?,1971,3.0,4.8,0.29967,"['Drama', 'Comedy']"
40378,tt0112934,Eggs,1995,6.0,5.8,0.216155,"['Comedy', 'Drama']"
56192,tt0486665,Trail of the Screaming Forehead,2008,6.0,5.9,0.451906,"['Comedy', 'Science Fiction']"
46537,tt1245091,Dark and Stormy Night,2009,7.0,6.3,0.280575,"['Horror', 'Comedy', 'Thriller', 'Mystery']"
49953,tt1230204,A Turtle's Tale: Sammy's Adventures,2010,153.0,5.6,11.031851,"['Animation', 'Family']"
43943,tt1278379,Jack Goes Boating,2010,39.0,6.1,3.581434,"['Comedy', 'Drama', 'Romance']"
38363,tt0977855,Fair Game,2010,239.0,6.5,6.303785,"['Drama', 'Thriller']"
40716,tt0037702,Flame of Barbary Coast,1945,6.0,5.3,0.633287,"['Romance', 'Western']"
43189,tt0044903,Million Dollar Mermaid,1952,0.0,0.0,0.104231,"['Drama', 'Romance']"
3007,tt0019901,Woman in the Moon,1929,16.0,6.7,1.235633,"['Drama', 'Comedy', 'Science Fiction', 'Romance']"
27563,tt0041373,Flamingo Road,1949,8.0,6.6,2.004126,"['Drama', 'Romance']"
61755,tt0085124,1990: The Bronx Warriors,1982,18.0,4.2,8.273556,"['Action', 'Science Fiction']"
59408,tt0066122,Deep End,1970,38.0,6.8,3.043987,"['Romance', 'Drama', 'Comedy']"
79591,tt0318742,Ten Minutes Older: The Cello,2002,8.0,6.6,1.203539,"['Science Fiction', 'Drama', 'Romance']"
26891,tt0120075,The Castle,1997,14.0,5.5,1.949284,"['Drama', 'Mystery']"
52111,tt0143334,The Small Town,1997,8.0,6.4,0.274671,"['Action', 'Crime', 'Drama', 'Romance', 'Thriller']"
13630,tt0374308,United,2003,4.0,5.4,0.246165,"['Comedy', 'Drama']"
45593,tt0454932,Roman,2006,8.0,5.3,0.842907,"['Drama', 'Thriller']"
1673,tt0053729,Comanche Station,1960,24.0,6.2,3.65779,"['Action', 'Western']"
28671,tt0113241,Habit,1996,7.0,6.3,0.550216,"['Horror', 'Thriller']"
49110,tt0217978,'R Xmas,2001,3.0,5.3,0.946443,"['Drama', 'Thriller']"
